draw_id,date,round,stage,round_label,home_team,away_team,fixture_id
draw-ua013-r6-mentone-kooyong,23 Aug 26,6,regular,Round 6,Mentone,Kooyong,
draw-ua013-r7-black-rock-kings-park,30 Aug 26,7,regular,Round 7,Black Rock,Kings Park,
draw-ua013-r7-bltc-mentone,30 Aug 26,7,regular,Round 7,BLTC,Mentone,
draw-ua013-r7-highmoor-uniting-hurlingham-park,30 Aug 26,7,regular,Round 7,Highmoor Uniting,Hurlingham Park,
draw-ua013-r7-kooyong-st-andrews-mb,30 Aug 26,7,regular,Round 7,Kooyong,St Andrews MB,
draw-ua013-r8-black-rock-mentone,6 Sep 26,8,regular,Round 8,Black Rock,Mentone,
draw-ua013-r8-highmoor-uniting-st-andrews-mb,6 Sep 26,8,regular,Round 8,Highmoor Uniting,St Andrews MB,
draw-ua013-r8-hurlingham-park-kooyong,6 Sep 26,8,regular,Round 8,Hurlingham Park,Kooyong,
draw-ua013-r8-kings-park-bltc,6 Sep 26,8,regular,Round 8,Kings Park,BLTC,
draw-ua013-r9-bltc-hurlingham-park,13 Sep 26,9,regular,Round 9,BLTC,Hurlingham Park,
draw-ua013-r9-kooyong-black-rock,13 Sep 26,9,regular,Round 9,Kooyong,Black Rock,
draw-ua013-r9-mentone-highmoor-uniting,13 Sep 26,9,regular,Round 9,Mentone,Highmoor Uniting,
draw-ua013-r9-st-andrews-mb-kings-park,13 Sep 26,9,regular,Round 9,St Andrews MB,Kings Park,
draw-ua013-r10-black-rock-bltc,11 Oct 26,10,regular,Round 10,Black Rock,BLTC,
draw-ua013-r10-highmoor-uniting-kooyong,11 Oct 26,10,regular,Round 10,Highmoor Uniting,Kooyong,
draw-ua013-r10-hurlingham-park-st-andrews-mb,11 Oct 26,10,regular,Round 10,Hurlingham Park,St Andrews MB,
draw-ua013-r10-kings-park-mentone,11 Oct 26,10,regular,Round 10,Kings Park,Mentone,
draw-ua013-r11-bltc-highmoor-uniting,18 Oct 26,11,regular,Round 11,BLTC,Highmoor Uniting,
draw-ua013-r11-kooyong-kings-park,18 Oct 26,11,regular,Round 11,Kooyong,Kings Park,
draw-ua013-r11-mentone-hurlingham-park,18 Oct 26,11,regular,Round 11,Mentone,Hurlingham Park,
draw-ua013-r11-st-andrews-mb-black-rock,18 Oct 26,11,regular,Round 11,St Andrews MB,Black Rock,
draw-ua013-r12-bltc-kooyong,25 Oct 26,12,regular,Round 12,BLTC,Kooyong,
draw-ua013-r12-highmoor-uniting-black-rock,25 Oct 26,12,regular,Round 12,Highmoor Uniting,Black Rock,
draw-ua013-r12-hurlingham-park-kings-park,25 Oct 26,12,regular,Round 12,Hurlingham Park,Kings Park,
draw-ua013-r12-mentone-st-andrews-mb,25 Oct 26,12,regular,Round 12,Mentone,St Andrews MB,
draw-ua013-r13-black-rock-hurlingham-park,8 Nov 26,13,regular,Round 13,Black Rock,Hurlingham Park,
draw-ua013-r13-kings-park-highmoor-uniting,8 Nov 26,13,regular,Round 13,Kings Park,Highmoor Uniting,
draw-ua013-r13-kooyong-mentone,8 Nov 26,13,regular,Round 13,Kooyong,Mentone,
draw-ua013-r13-st-andrews-mb-bltc,8 Nov 26,13,regular,Round 13,St Andrews MB,BLTC,
draw-ua013-r14-hurlingham-park-highmoor-uniting,15 Nov 26,14,regular,Round 14,Hurlingham Park,Highmoor Uniting,
draw-ua013-r14-kings-park-black-rock,15 Nov 26,14,regular,Round 14,Kings Park,Black Rock,
draw-ua013-r14-mentone-bltc,15 Nov 26,14,regular,Round 14,Mentone,BLTC,
draw-ua013-r14-st-andrews-mb-kooyong,15 Nov 26,14,regular,Round 14,St Andrews MB,Kooyong,
draw-ua13-ua013-UA013301,,16,semi_final,Semi-final,Aspendale,Mordialloc,UA013301
draw-ua13-ua013-UA013302,,16,semi_final,Semi-final,Coatesville,St Andrews MB RA,UA013302
draw-ua13-ua013-UA013321,,17,grand_final,Grand final · TROLS entry 2,Aspendale,Coatesville,UA013321
